wl,g198_w,g498_w,g170_w,g934_w,g63_w,g454_w,g241_w,g5_w,g546_w,g968_w,g608_y,g654_y,g668_y,g16_y,g942_y,g859_y,g630_y,g674_y,g947_y,g354_y,g518_y,g181_y,g843_y,g26_y,g435_y,g64_y,g398_y,g604_y,g477_y,g227_y,g720_y,g357_y,g162_y,g607_y,g597_y,g65_y,g856_w,g728_w,g414_w,g871_w,g874_w,g741_w,g614_y,g168_y,g661_y
663,54.02537618,45.8753554,50.1895754,53.24603122,54.94299369,60.16344195,63.14064836,48.09748355,54.47266524,54.79701778,37.99927074,53.28307165,47.35504902,51.08450994,36.2426944,44.5492622,41.76803863,44.09296725,48.91260229,41.14945657,46.43659136,32.5480466,44.17317149,46.29162868,44.3329654,43.77492593,51.67292831,42.06256733,43.5379467,38.79918327,40.75570148,40.83444505,41.18085586,46.02295357,60.53390693,59.3134079,49.301535,50.56157224,50.18161315,65.94702226,57.58019955,56.55907819,47.9974149,55.13271478,45.7164403
664,54.02635314,45.87472422,50.18611583,53.24483002,54.94495701,60.16303721,63.14714122,48.09504167,54.47254798,54.80078993,37.99943038,53.2840312,47.3595709,51.08585759,36.24081225,44.55307826,41.76616343,44.09057749,48.91535098,41.14549734,46.43466307,32.54702942,44.170579,46.28910242,44.32790536,43.77250489,51.67223058,42.06646659,43.5397211,38.79621529,40.7582477,40.83287203,41.17640662,46.0208164,60.53251847,59.31381145,49.29798741,50.55495143,50.1759287,65.94774045,57.57638973,56.55778917,47.99710233,55.13779005,45.71470682
665,54.02770067,45.87446303,50.18279546,53.24347703,54.94687412,60.16328646,63.15446938,48.09277547,54.47153301,54.80450446,38.00015869,53.28470231,47.36451534,51.08668573,36.23842951,44.55699199,41.76371928,44.08891261,48.91844539,41.14090799,46.43229,32.5452996,44.16789297,46.28673257,44.32292243,43.76993716,51.67132137,42.07114123,43.5413882,38.79299087,40.76150508,40.83090098,41.17156669,46.01892077,60.53053853,59.31444032,49.29406925,50.54801734,50.16983963,65.94886896,57.57149802,56.55566249,47.99617823,55.14379007,45.71221126
666,54.02937492,45.8744888,50.17967204,53.24192718,54.94880146,60.1640363,63.16252755,48.09070157,54.46980905,54.80812803,38.00137105,53.28506061,47.36987046,51.08702382,36.23577698,44.5609863,41.76089612,44.08783576,48.92174544,41.13579759,46.42954085,32.54298653,44.16508075,46.28447938,44.31803109,43.76734181,51.67035253,42.07643276,43.54292359,38.78962201,40.76541651,40.82856431,41.16640247,46.01724867,60.52814466,59.31517545,49.28981125,50.54096524,50.16342803,65.95040728,57.56557433,56.55286928,47.99472726,55.15056375,45.70900009
667,54.03133203,45.87471848,50.17680327,53.2401354,54.95079549,60.1651333,63.17121042,48.08883656,54.46756481,54.81162734,38.00298287,53.28508174,47.3756244,51.08690132,36.23308545,44.56504405,41.75788386,44.08721009,48.92511106,41.13027521,46.42648431,32.54021959,44.16210974,46.28230305,44.31324583,43.76483792,51.66947591,42.0821827,43.54430286,38.78622072,40.76992489,40.82589446,41.16098036,46.01578212,60.5255144,59.31589777,49.28524413,50.53399038,50.15677601,65.95235491,57.55866856,56.54958069,47.9928341,55.15796001,45.70511979
668,54.03352813,45.87506906,50.17424689,53.23805662,54.95291267,60.16642403,63.18041272,48.08719704,54.46498901,54.81496908,38.00490952,53.28474133,47.38176529,51.08634769,36.23058572,44.56914814,41.75487243,44.08689875,48.92840217,41.12444992,46.42318907,32.53712817,44.15894729,46.28016382,44.30858113,43.76254458,51.66884336,42.08823256,43.54550162,38.78289901,40.77497311,40.82292384,41.15536677,46.01450313,60.52282528,59.3164882,49.28039862,50.52728805,50.14996565,65.95471135,57.55083061,56.54596784,47.99058341,55.16582777,45.70061683
669,54.03591936,45.87545748,50.17206062,53.23564578,54.95520945,60.16775509,63.19002914,48.08579963,54.46227035,54.81811992,38.00706642,53.28401501,47.38828126,51.0853924,36.22850856,44.57328144,41.75205175,44.08676491,48.93147872,41.11843077,46.41972383,32.53384164,44.15556077,46.27802191,44.30405148,43.76058087,51.66860672,42.09442384,43.54649545,38.77976889,40.78050408,40.81968487,41.14962808,46.01339368,60.52025484,59.31682769,49.27530544,50.52105349,50.14307906,65.95747608,57.5421104,56.54220189,47.98805988,55.17401595,45.69553769
670,54.03846186,45.87580072,50.17030219,53.23285781,54.9577423,60.16897305,63.19995439,48.08466091,54.45959756,54.82104656,38.00936895,53.28287843,47.39516044,51.08406491,36.22708479,44.57742684,41.74961176,44.08667171,48.93420063,41.11232684,46.41615727,32.5304894,44.15191757,46.27583754,44.29967137,43.75906588,51.66891784,42.10059807,43.54725994,38.77694235,40.78646069,40.81620999,41.14383069,46.01243581,60.51798063,59.31679716,49.26999533,50.51548198,50.13619832,65.9606486,57.53255783,56.53845396,47.98534817,55.18237345,45.68992882
671,54.04111177,45.87601574,50.16902932,53.22964765,54.96056767,60.16992449,63.21008318,48.08379749,54.45715934,54.82371567,38.0117325,53.2813072,47.40239097,51.08239467,36.22654519,44.58156723,41.74774237,44.08648232,48.93642782,41.10624718,46.4125581,32.52720082,44.14798505,46.27357094,44.29545528,43.75811867,51.66992856,42.10659675,43.5477707,38.77453142,40.79278584,40.8125316,41.13804101,46.0116115,60.51618018,59.31627755,49.26449901,50.51076878,50.12940554,65.96422842,57.52222279,56.5348952,47.98253295,55.1907492,45.68383672
672,54.04382524,45.87601951,50.16829975,53.22597023,54.96374201,60.17045599,63.22031022,48.08322597,54.45514441,54.82609395,38.01407246,53.27927698,47.40996098,51.08041116,36.22712055,44.58568549,41.74663351,44.08605988,48.93802023,41.10030086,46.408995,32.5241053,44.14373059,46.27118232,44.29141771,43.75785833,51.67179074,42.11226139,43.54800332,38.7726481,40.79942242,40.80868214,41.13232544,46.01090276,60.51503103,59.31514979,49.25884721,50.50710916,50.12278281,65.96821502,57.5111552,56.53169674,47.9796989,55.19899211,45.67730785
673,54.04655839,45.87572899,50.16817118,53.22178048,54.96732179,60.17041413,63.23053022,48.08296295,54.45374149,54.82814807,38.01630424,53.27676339,47.4178586,51.07814383,36.22904167,44.58976449,41.74647511,44.08526755,48.93883778,41.09459696,46.40553666,32.52133221,44.13912155,46.26863192,44.28757314,43.75840395,51.67465622,42.11743351,43.54793338,38.77140438,40.80631333,40.80469402,41.12675036,46.01029161,60.51471071,59.31329481,49.25307065,50.50469839,50.11641223,65.9726079,57.49940497,56.52902972,47.97693068,55.2069511,45.67038868
674,54.04926737,45.87506114,50.16870136,53.21703334,54.97136346,60.16964549,63.24063787,48.08302505,54.45313929,54.82984473,38.01834322,53.27374207,47.42607197,51.07562214,36.23253934,44.59378713,41.74745709,44.08396849,48.93874041,41.08924452,46.40225179,32.51901093,44.13412531,46.26587996,44.28393606,43.75987461,51.67867685,42.12195462,43.54753648,38.77091229,40.81340148,40.80059968,41.12138218,46.00976005,60.51539678,59.31059354,49.24720006,50.50373172,50.11037589,65.97740655,57.48702199,56.52706528,47.97431297,55.21447508,45.66312569
675,54.05190831,45.87393293,50.169948,53.21168374,54.97592348,60.16799666,63.2505279,48.08342885,54.45352652,54.83115061,38.02010479,53.27018865,47.4345892,51.07287556,36.23784436,44.59773629,41.74976937,44.08202586,48.93758804,41.08435262,46.39920907,32.51727086,44.12870925,46.26288665,44.28052095,43.76238939,51.68400447,42.12566623,43.54678822,38.77128383,40.82062975,40.79643152,41.11628731,46.00929008,60.51726676,59.30692692,49.24126617,50.50440443,50.10475589,65.98261048,57.47405617,56.52597457,47.97193044,55.22141298,45.65556535
676,54.05461529,45.87251474,50.17169023,53.2058663,54.98081799,60.16584311,63.26041121,48.08412648,54.45442623,54.83217656,38.02179702,53.26617199,47.44345211,51.06982273,36.24436883,44.6016995,41.75290918,44.07981628,48.93577714,41.07966152,46.3962886,32.51581711,44.12292011,46.25972873,44.2773069,43.76560463,51.69029921,42.12895293,43.54573196,38.77225375,40.82813856,40.79206411,41.11128345,46.00890634,60.51983584,59.30261972,49.23520538,50.50622931,50.09935214,65.98820723,57.46042728,56.52539163,47.9695826,55.2281509,45.64756304
677,54.05754142,45.87103261,50.17368985,53.19973339,54.98584504,60.16365032,63.27056734,48.08506631,54.45525699,54.83304374,38.02367277,53.26177463,47.45270524,51.06636703,36.25140129,44.60576158,41.75627385,44.0777811,48.93376538,41.07485323,46.39332183,32.51427473,44.11683529,46.25650837,44.27426114,43.76911911,51.69712757,42.13228888,43.54443062,38.7734886,40.83610164,40.78735965,41.10615931,46.00865221,60.52253447,59.29805604,49.22893765,50.50861324,50.09391569,65.99419409,57.44601768,56.52483983,47.96701708,55.23515554,45.63895325
678,54.06067143,45.86948702,50.17597866,53.19326658,54.99103392,60.16139989,63.28099391,48.0862593,54.4560508,54.83373435,38.02571457,53.2569927,47.46234086,51.06251498,36.25898718,44.60990132,41.75990348,44.07588052,48.93150446,41.06994938,46.3903045,32.51265299,44.11046812,46.25322399,44.27138043,43.77296561,51.70450094,42.13564997,43.54288914,38.774998,40.84451185,40.782332,41.10093771,46.0085378,60.52541308,59.29320583,49.22246906,50.51159265,50.08845537,66.00058511,57.43082113,56.52432424,47.96424073,55.24239668,45.6297511
679,54.06399007,45.86787845,50.17858842,53.18644743,54.99641393,60.15907339,63.29168857,48.08771643,54.45683966,54.83423056,38.027905,53.25182234,47.47235125,51.05827313,36.26717191,44.61409753,41.76383818,44.07407473,48.9289461,41.06497163,46.38723233,32.51096117,44.10383191,46.249874,44.26866151,43.77717688,51.71243075,42.13901205,43.54111245,38.7767916,40.85336207,40.77699502,41.0956415,46.00857321,60.52852208,59.28803903,49.21580569,50.51520397,50.08298003,66.00739438,57.41483144,56.52384995,47.96126037,55.24984411,45.61997169
680,54.06748207,45.8662074,50.1815509,53.17925751,55.00201436,60.1566524,63.30264893,48.08944867,54.45765559,54.83451453,38.03022662,53.24625968,47.48272868,51.05364801,36.27600093,44.61832902,41.76811803,44.07232393,48.926042,41.05994161,46.38410103,32.50920854,44.09694001,46.24645684,44.26610111,43.78178568,51.72092841,42.14235103,43.53910547,38.77887905,40.86264516,40.77136259,41.09029349,46.00876855,60.53191191,59.28252557,49.20895359,50.51948362,50.07749848,66.01463595,57.39804239,56.52342202,47.95808287,55.25746761,45.60963013
681,54.07113215,45.86447433,50.18489788,53.17167839,55.00786452,60.1541185,63.31387263,48.09146698,54.45853058,54.83456845,38.03266198,53.24030087,47.4934654,51.04864614,36.28551965,44.62257457,41.77278315,44.07058831,48.92274388,41.05488099,46.38090634,32.50740437,44.08980573,46.2429709,44.26369599,43.78682477,51.73000532,42.14564276,43.53687315,38.78126999,40.872354,40.76544857,41.08491652,46.00913393,60.53563299,59.27663541,49.20191885,50.52446803,50.07201956,66.02232391,57.38044777,56.52304554,47.95471506,55.26523698,45.59874155
682,54.07492505,45.86267973,50.18866114,53.16369162,55.01399369,60.15145328,63.3253573,48.09378233,54.45949663,54.8343745,38.03519364,53.23394205,47.5045537,51.04327407,36.29577351,44.62681299,41.77787362,44.06882809,48.91900345,41.04981141,46.37764398,32.50555794,44.0824424,46.23941461,44.26144288,43.79232691,51.7396729,42.14886313,43.53442042,38.78397407,40.88248144,40.75926682,41.07953344,46.00967945,60.53973576,59.27033847,49.19470754,50.53019362,50.0665521,66.03047233,57.36204136,56.52272558,47.95116379,55.273122,45.58732105
683,54.07884551,45.86082408,50.19287244,53.15527878,55.02043117,60.14863831,63.33710057,48.0964057,54.46058575,54.83391484,38.03780417,53.22717934,47.51598584,51.03753834,36.30680794,44.63102309,41.78342955,44.06700344,48.91477241,41.04475452,46.37430967,32.50367851,44.07486335,46.23578638,44.25933853,43.79832485,51.74994256,42.15198802,43.5317522,38.78700092,40.89302036,40.75283123,41.07416706,46.01041522,60.54427063,59.26360471,49.18732574,50.53669682,50.06110494,66.03909526,57.34281695,56.52246721,47.94743589,55.28109245,45.57538374
684,54.08287826,45.85890786,50.19756356,53.14642143,55.02720626,60.14565517,63.34910006,48.09934804,54.46182994,54.83317166,38.04047612,53.22000889,47.52775409,51.03144547,36.31866837,44.63518366,41.78949105,44.06507458,48.91000249,41.03973196,46.37089914,32.50177536,44.06708191,46.23208463,44.25737969,43.80485136,51.7608257,42.1549933,43.52887344,38.79036019,40.90396363,40.74615564,41.06884023,46.01135136,60.54928803,59.25640405,49.1797795,50.54401404,50.0556869,66.04820679,57.32276833,56.52227553,47.94353822,55.28911812,45.56294475
685,54.08700803,45.85693156,50.20276628,53.13710113,55.03434825,60.14248545,63.36135342,48.10262033,54.46326121,54.83212713,38.04319206,53.21242683,47.53985071,51.02500201,36.33140023,44.6392735,41.7960982,44.06300169,48.90464538,41.03476538,46.36740811,32.49985776,44.05911139,46.22830777,44.25556309,43.81193919,51.77233374,42.15785485,43.52578906,38.79406152,40.91530411,40.73925394,41.06357578,46.01249796,60.55483839,59.24870645,49.17207492,50.55218172,50.05030682,66.05782098,57.30188929,56.52215559,47.93947762,55.2971688,45.55001918
686,54.09121956,45.85489565,50.20851236,53.12729946,55.04188645,60.13911073,63.37385826,48.10623354,54.46491156,54.83076342,38.04593454,53.2044293,47.55226799,51.01821448,36.34504894,44.64327142,41.8032911,44.06074499,48.8986528,41.02987644,46.36383231,32.49793499,44.05096514,46.22445423,44.25388548,43.81962111,51.78447808,42.16054854,43.522504,38.79811457,40.92703468,40.73213998,41.05839653,46.01386513,60.56097215,59.24048185,49.16421805,50.56123627,50.04497353,66.06795191,57.2801736,56.52211249,47.93526092,55.30521427,45.53662215
687,54.09549758,45.85280061,50.21483359,53.11699796,55.04985014,60.13551259,63.38661222,48.11019863,54.46681298,54.82906272,38.04868612,53.19601244,47.56499819,51.01108943,36.35965993,44.64715622,41.81110987,44.05826465,48.89197647,41.02508678,46.36016746,32.49601632,44.04265646,46.22052242,44.25234361,43.82792987,51.79727015,42.16305026,43.51902319,38.80252896,40.9391482,40.72482763,41.05332533,46.01546298,60.56773971,59.23170018,49.15621498,50.57121413,50.03969585,66.07861364,57.25761506,56.52215129,47.93089498,55.31322431,45.52276876
688,54.09982681,45.85064694,50.22176174,53.10617822,55.05826863,60.1316726,63.39961294,48.11452658,54.46899749,54.82700719,38.05142936,53.18717238,47.57803358,51.00363338,36.37527865,44.6509067,41.81959459,44.05552089,48.88456809,41.02041804,46.35640928,32.49411102,44.0341987,46.21651075,44.25093421,43.83689823,51.81072134,42.16533589,43.51535156,38.80731435,40.95163754,40.71733077,41.04838501,46.01730162,60.57519152,59.22233138,49.14807177,50.58215172,50.03448262,66.08982024,57.23420746,56.52227708,47.92638664,55.32116872,45.50847414
689,54.10418381,45.84841022,50.22931889,53.09484391,55.06714416,60.12755029,63.41283308,48.11920976,54.47150963,54.82460622,38.05416456,53.17790418,47.59139012,50.99587972,36.39192028,44.65453477,41.82878157,44.05249156,48.87643979,41.01585442,46.35256847,32.49224298,44.02557116,46.21242332,44.24964941,43.84654756,51.82487142,42.16739481,43.51147963,38.81249926,40.96449348,40.70967867,41.04356038,46.01935614,60.58333528,59.21235364,49.1397805,50.59404864,50.02937159,66.10153602,57.20996392,56.52252426,47.92174728,55.3290207,45.49376259
690,54.10856212,45.84606817,50.23749489,53.08301652,55.07645005,60.12312675,63.42625105,48.1242302,54.47435853,54.82188559,38.0569093,53.1682068,47.60508968,50.98785227,36.40955416,44.6580716,41.83866482,44.0491956,48.8676497,41.01136003,46.34865841,32.49042475,44.01674189,46.20826572,44.24848523,43.85686583,51.83974473,42.16924109,43.50739393,38.81810025,40.97771444,40.70188502,41.03881523,46.02159381,60.59212877,59.20177639,49.13132743,50.60686871,50.0243883,66.11371438,57.18490197,56.5229187,47.91698069,55.33678575,45.47864181
691,54.11297202,45.84362447,50.24627311,53.07070438,55.08617223,60.11841592,63.43987306,48.12958333,54.47752314,54.81885208,38.05967203,53.15808223,47.6191334,50.97954324,36.42815691,44.66152492,41.84922097,44.04565481,48.85821853,41.00692642,46.34467892,32.48864856,44.00770729,46.20403859,44.2474443,43.86783573,51.85532955,42.17088755,43.5030934,38.82410901,40.99130475,40.69394035,41.03414082,46.02401301,60.60154754,59.19061649,49.12270988,50.62059463,50.0195233,66.1263531,57.15902195,56.52345266,47.91208229,55.3444821,45.46310199
692,54.11742376,45.84108277,50.25563694,53.05791577,55.09629663,60.11343176,63.45370529,48.13526461,54.48098237,54.81551251,38.06246118,53.14753245,47.63352241,50.97094484,36.44770514,44.66490243,41.86042666,44.04189099,48.848167,41.00254517,46.34062978,32.48690666,43.99846375,46.19974258,44.24652923,43.87943993,51.87161419,42.17234705,43.49857697,38.83051722,41.00526876,40.68583518,41.0295284,46.02661214,60.6115671,59.17889082,49.11392522,50.63520912,50.01476712,66.13944991,57.13232423,56.52411839,47.90704751,55.35212797,45.44713331
693,54.12192763,45.83844672,50.26556977,53.04465902,55.10680916,60.10818822,63.46775395,48.14126948,54.48471515,54.81187366,38.06528523,53.13655948,47.64825783,50.96204928,36.46817547,44.66821185,41.87225854,44.03792596,48.83751583,40.99820781,46.3365108,32.48519127,43.98900767,46.19537834,44.24574265,43.89166112,51.88858692,42.17363243,43.49384359,38.83731657,41.01961078,40.67756001,41.02496926,46.02938958,60.62216299,59.16661623,49.10497078,50.6506949,50.0101103,66.15300259,57.10480917,56.52490815,47.90187179,55.35974159,45.43072597
694,54.12649389,45.83572,50.27605497,53.03094243,55.11769577,60.10269924,63.48202523,48.14759337,54.48870041,54.80794232,38.06815261,53.1251653,47.6633408,50.95284877,36.48954451,44.67146089,41.88469323,44.0337815,48.82628572,40.99390591,46.33232178,32.48349463,43.97933547,46.19094653,44.24508716,43.90448197,51.90623604,42.17475652,43.48889221,38.84449875,41.03433516,40.66910537,41.02045464,46.03234372,60.63331075,59.15380959,49.09584391,50.66703468,50.00554338,66.16700889,57.07647712,56.52581421,47.89655055,55.36734118,45.41387015
695,54.13113281,45.83290627,50.28707593,53.01677431,55.12894236,60.09697878,63.49652534,48.15423172,54.49291707,54.8037253,38.07107178,53.1133519,47.67877245,50.94333551,36.51178888,44.67465727,41.89770738,44.02947943,48.81449741,40.98963103,46.32806252,32.48180899,43.96944354,46.18644779,44.2445654,43.91788518,51.92454985,42.17573217,43.48372176,38.85205544,41.04944624,40.66046177,41.01597581,46.03547294,60.64498589,59.14048775,49.08654195,50.68421118,50.0010569,66.18146658,57.04732845,56.52682882,47.89107921,55.37494498,45.39655605
696,54.13585466,45.83000918,50.29861603,53.00216296,55.14053486,60.09104077,63.51126048,48.16117999,54.49734405,54.79922938,38.0740512,53.10112128,47.6945539,50.93350172,36.53488519,44.67780871,41.91127762,44.02504154,48.80217159,40.98537471,46.32373281,32.48012657,43.95932828,46.18188278,44.24417998,43.93185341,51.94351662,42.17657222,43.47833118,38.85997834,41.06494833,40.65161972,41.01152403,46.03877563,60.65716396,59.12666758,49.07706225,50.70220711,49.99664141,66.1963734,57.01736351,56.52794425,47.88545322,55.3825712,45.37877385
